,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_rgft,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining,topology_dist_between,tbl_dist_between,res_tree_edge_length
31,2,Sp010,Sp015,0.094,-1770.811023,-1751.80239,-19.00863299999991795630,0.00195738,0.160491,0.0019573800000000086,0.00195738,0.27775014,0.160491,8.0,0.02068423,1.1e-07
31,3,Sp010,N4,0.094,-1764.133389,-1751.80239,-12.33099900000001980516,0.0051809,0.160491,0.09164941999999998,0.160491,0.1880581,0.160491,7.0,0.01380695,1.1e-07
31,4,Sp010,N5,0.092,-1751.814761,-1751.80239,-0.01237100000003010791,0.00374005,0.160491,0.27970752,0.00374005,0.0,0.0,5.0,4.3e-07,1.1e-07
31,5,Sp010,N6,0.099,-1799.863431,-1751.80239,-48.06104099999993195524,0.00345792,0.160491,0.06682363999999999,0.160491,0.21288388,0.160491,8.0,0.01726487,1.1e-07
31,6,Sp010,N7,0.092,-1799.863314,-1751.80239,-48.06092399999988629133,0.012024,0.160491,0.27970676,0.012024,7.6e-07,7.5e-07,8.0,0.0138071,1.1e-07
31,7,Sp010,N8,no ll opt_no time,-1751.802387,-1751.80239,0.00000300000010611257,7e-08,0.160491,0.2797074,0.00314281,1.2000000000000002e-07,1.1e-07,4.0,2.8e-07,1.1e-07
31,8,Sp010,Sp009,0.090,-1751.813742,-1751.80239,-0.01135199999998803833,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27596747,0.160491,6.0,0.00374048,1.1e-07
31,9,Sp010,N10,0.095,-1806.708469,-1751.80239,-54.90607899999986329931,2e-07,0.160491,0.046528809999999976,0.160491,0.23317871,0.160491,9.0,0.01726507,1.1e-07
31,10,Sp010,N11,0.093,-1806.708608,-1751.80239,-54.90621799999985341856,0.00844103,0.160491,0.27970752,0.00844103,0.0,0.0,9.0,0.020606660000000002,1.1e-07
31,11,Sp010,Sp018,0.096,-1799.863383,-1751.80239,-48.06099300000005314359,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.27208754999999996,0.160491,9.0,0.02142707,1.1e-07
31,12,Sp010,N13,0.095,-1799.863462,-1751.80239,-48.06107199999996737461,1e-08,0.160491,0.27970752,7.5e-07,0.0,0.0,9.0,0.025831100000000003,1.1e-07
31,13,Sp010,N14,no ll opt_no time,-1751.802369,-1751.80239,0.00002100000006066693,1e-08,0.160491,0.27970752,0.00314281,0.0,0.0,5.0,3.7e-07,1.1e-07
31,14,Sp010,N15,no ll opt_no time,-1751.802369,-1751.80239,0.00002100000006066693,1.1e-07,0.160491,0.27970752,1.1e-07,0.0,0.0,3.0,2.1e-07,1.1e-07
31,15,Sp010,N16,0.092,-1809.019864,-1751.80239,-57.21747400000003835885,8e-08,0.160491,0.0014845099999999944,0.160491,0.27822301,0.160491,10.0,0.01726515,1.1e-07
31,16,Sp010,N17,0.090,-1809.019398,-1751.80239,-57.21700799999985065369,1e-08,0.160491,0.27970752,0.043399,0.0,0.0,10.0,0.01726561,1.1e-07
31,17,Sp010,N18,0.094,-1812.283742,-1751.80239,-60.48135200000001532317,1e-08,0.160491,0.27970752,1e-08,0.0,0.0,10.0,0.02566073,1.1e-07
31,18,Sp010,Sp013,0.096,-1813.75911,-1751.80239,-61.95671999999990475771,0.00844103,0.160491,0.00844102999999996,0.00844103,0.27126649,0.160491,10.0,0.02904769,1.1e-07
31,19,Sp010,Sp017,0.093,-1802.175289,-1751.80239,-50.37289899999996123370,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970676999999994,0.160491,10.0,0.02583185,1.1e-07
31,20,Sp010,Sp014,0.088,-1802.175383,-1751.80239,-50.37299299999995128019,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970750999999994,0.160491,10.0,0.02583111,1.1e-07
31,21,Sp010,Sp011,0.095,-1751.813479,-1751.80239,-0.01108899999985624163,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656471,0.160491,6.0,0.0031431799999999998,1.1e-07
31,22,Sp010,Sp004,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970751,0.160491,6.0,3.8e-07,1.1e-07
31,23,Sp010,Sp005,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970751,0.160491,4.0,2.2e-07,1.1e-07
31,24,Sp010,Sp003,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970741,0.160491,3.0,1.2000000000000002e-07,1.1e-07
31,25,Sp010,N26,0.098,-1809.019869,-1751.80239,-57.21747899999991204822,8e-08,0.160491,0.0014844199999999863,0.160491,0.2782231,0.160491,11.0,0.017265230000000003,1.1e-07
31,26,Sp010,Sp008,0.092,-1809.019869,-1751.80239,-57.21747899999991204822,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970751,0.160491,11.0,0.01726516,1.1e-07
31,27,Sp010,N28,0.097,-1809.0194,-1751.80239,-57.21700999999984560418,0.00164338,0.160491,0.27970752,0.043399,0.0,0.0,11.0,0.01726635,1.1e-07
31,28,Sp010,Sp002,0.105,-1809.019801,-1751.80239,-57.21741099999985635804,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970751000000005,0.160491,11.0,0.01726562,1.1e-07
31,29,Sp010,Sp019,0.149,-1823.006549,-1751.80239,-71.20415899999989051139,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970751000000005,0.160491,11.0,0.025660739999999998,1.1e-07
31,30,Sp010,Sp016,0.110,-1823.006549,-1751.80239,-71.20415899999989051139,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970751000000005,0.160491,11.0,0.025660739999999998,1.1e-07
31,31,Sp010,Sp007,0.111,-1809.019872,-1751.80239,-57.21748200000001816079,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970751,0.160491,12.0,0.01726524,1.1e-07
31,32,Sp010,Sp006,0.103,-1809.019862,-1751.80239,-57.21747200000004340836,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27822319,0.160491,12.0,0.018749560000000002,1.1e-07
31,33,Sp010,N36,0.090,-1809.019401,-1751.80239,-57.21701099999995676626,1e-08,0.160491,0.27970752,0.043399,0.0,0.0,12.0,0.01726677,1.1e-07
31,34,Sp010,Sp000,0.094,-1809.019792,-1751.80239,-57.21740199999999276770,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806414,0.160491,12.0,0.01890973,1.1e-07
31,35,Sp010,Sp012,0.092,-1809.019311,-1751.80239,-57.21692099999995662074,0.043399,0.160491,0.043398999999999965,0.043399,0.23630852000000002,0.160491,13.0,0.06066577,1.1e-07
31,36,Sp010,Sp001,0.095,-1809.019805,-1751.80239,-57.21741499999984625902,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970751000000005,0.160491,13.0,0.01726678,1.1e-07
32,0,Sp003,N1,0.092,-1764.133426,-1751.80239,-12.33103600000004007597,0.0101008,0.160491,0.11725923999999999,0.160491,0.16244838,0.160491,6.0,0.008625950000000002,1e-08
32,1,Sp003,Sp020,0.091,-1770.811024,-1751.80239,-19.00863400000002911838,0.160491,0.160491,0.160491,0.160491,0.11921662,0.043399,8.0,0.17921774999999998,1e-08
32,2,Sp003,Sp015,0.092,-1770.811041,-1751.80239,-19.00865099999987251067,0.00195738,0.160491,0.001957379999999953,0.00195738,0.27775024000000004,0.160491,8.0,0.020684130000000002,1e-08
32,3,Sp003,N4,0.092,-1764.133417,-1751.80239,-12.33102699999994911195,0.0051809,0.160491,0.09164941999999998,0.160491,0.1880582,0.160491,7.0,0.01380685,1e-08
32,4,Sp003,N5,0.090,-1751.814792,-1751.80239,-0.01240199999983815360,0.00374005,0.160491,0.27970762,0.00374005,0.0,0.0,5.0,3.3e-07,1e-08
32,5,Sp003,N6,0.093,-1801.928985,-1751.80239,-50.12659499999995205144,0.00345792,0.160491,0.06682363999999999,0.160491,0.21288398,0.160491,8.0,0.017264770000000002,1e-08
32,6,Sp003,N7,0.093,-1801.923501,-1751.80239,-50.12111099999992802623,0.012024,0.160491,0.27970686,0.012024,7.6e-07,7.5e-07,8.0,0.013807000000000002,1e-08
32,7,Sp003,N8,no ll opt_no time,-1751.802383,-1751.80239,0.00000700000009601354,7e-08,0.160491,0.2797074,0.00314281,2.2e-07,2.1e-07,4.0,1.8000000000000002e-07,1e-08
32,8,Sp003,Sp009,0.089,-1751.81375,-1751.80239,-0.01135999999996784027,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27596757,0.160491,6.0,0.0037403799999999997,1e-08
32,9,Sp003,N10,0.091,-1807.681668,-1751.80239,-55.87927799999988565105,2e-07,0.160491,0.046528809999999976,0.160491,0.23317881000000001,0.160491,9.0,0.017264970000000004,1e-08
32,10,Sp003,N11,0.093,-1807.680932,-1751.80239,-55.87854199999992488301,0.00844103,0.160491,0.27970762,0.00844103,0.0,0.0,9.0,0.020606560000000003,1e-08
32,11,Sp003,Sp018,0.094,-1800.712633,-1751.80239,-48.91024300000003677269,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.27208764999999996,0.160491,9.0,0.021426970000000004,1e-08
32,12,Sp003,N13,0.093,-1800.71266,-1751.80239,-48.91026999999985491741,1e-08,0.160491,0.27970762,7.5e-07,0.0,0.0,9.0,0.025831000000000003,1e-08
32,13,Sp003,N14,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,0.27970762,0.00314281,0.0,0.0,5.0,2.7e-07,1e-08
32,14,Sp003,N15,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,2.1e-07,0.160491,0.27970762,2.1e-07,0.0,0.0,3.0,1.1e-07,1e-08
32,15,Sp003,N16,0.093,-1810.098388,-1751.80239,-58.29599800000005416223,8e-08,0.160491,0.0014845099999999944,0.160491,0.27822311,0.160491,10.0,0.017265050000000004,1e-08
32,16,Sp003,N17,0.092,-1810.098247,-1751.80239,-58.29585699999984171882,1e-08,0.160491,0.27970762,0.043399,0.0,0.0,10.0,0.017265510000000005,1e-08
32,17,Sp003,N18,0.090,-1809.832455,-1751.80239,-58.03006499999992229277,1e-08,0.160491,0.27970762,1e-08,0.0,0.0,10.0,0.02566063,1e-08
32,18,Sp003,Sp013,0.094,-1811.931432,-1751.80239,-60.12904200000002674642,0.00844103,0.160491,0.00844102999999996,0.00844103,0.27126659000000003,0.160491,10.0,0.02904759,1e-08
32,19,Sp003,Sp017,0.093,-1803.078649,-1751.80239,-51.27625899999998182466,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970686999999994,0.160491,10.0,0.025831750000000004,1e-08
32,20,Sp003,Sp014,0.094,-1803.078757,-1751.80239,-51.27636699999993652455,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970760999999994,0.160491,10.0,0.025831010000000005,1e-08
32,21,Sp003,Sp011,0.092,-1751.813473,-1751.80239,-0.01108299999987139017,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656481,0.160491,6.0,0.0031430799999999995,1e-08
32,22,Sp003,Sp004,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,6.0,2.8e-07,1e-08
32,23,Sp003,Sp005,no ll opt_no time,-1751.802364,-1751.80239,0.00002600000016172999,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,4.0,1.2e-07,1e-08
32,24,Sp003,Sp010,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,2.1e-07,0.160491,2.1000000000048757e-07,2.1e-07,0.27970741,0.160491,3.0,1.2000000000000002e-07,1e-08
32,25,Sp003,N26,0.096,-1810.098392,-1751.80239,-58.29600200000004406320,8e-08,0.160491,0.0014844199999999863,0.160491,0.2782232,0.160491,11.0,0.017265130000000004,1e-08
32,26,Sp003,Sp008,0.095,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,11.0,0.017265060000000002,1e-08
32,27,Sp003,N28,0.092,-1810.098574,-1751.80239,-58.29618400000003930472,0.00164338,0.160491,0.27970762,0.043399,0.0,0.0,11.0,0.017266250000000004,1e-08
32,28,Sp003,Sp002,0.092,-1810.098688,-1751.80239,-58.29629799999997885607,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,11.0,0.017265520000000003,1e-08
32,29,Sp003,Sp019,0.093,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,11.0,0.025660640000000002,1e-08
32,30,Sp003,Sp016,0.092,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,11.0,0.025660640000000002,1e-08
32,31,Sp003,Sp007,0.093,-1810.098395,-1751.80239,-58.29600499999992280209,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,12.0,0.017265140000000002,1e-08
32,32,Sp003,Sp006,0.091,-1810.098386,-1751.80239,-58.29599599999983183807,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27822329,0.160491,12.0,0.018749460000000003,1e-08
32,33,Sp003,N36,0.094,-1810.098901,-1751.80239,-58.29651100000000951695,1e-08,0.160491,0.27970762,0.043399,0.0,0.0,12.0,0.017266670000000005,1e-08
32,34,Sp003,Sp000,0.092,-1810.099005,-1751.80239,-58.29661499999997431587,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806424,0.160491,12.0,0.018909630000000004,1e-08
32,35,Sp003,Sp012,0.094,-1810.09913,-1751.80239,-58.29673999999999978172,0.043399,0.160491,0.043398999999999965,0.043399,0.23630862000000002,0.160491,13.0,0.06066567,1e-08
32,36,Sp003,Sp001,0.090,-1810.099343,-1751.80239,-58.29695300000003044261,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,13.0,0.017266680000000003,1e-08
33,0,Sp007,N1,0.093,-1769.42605,-1751.80239,-17.62365999999997256964,0.0101008,0.160491,0.11725923999999993,0.160491,0.16244838,0.160491,7.0,0.00863919,1e-08
33,1,Sp007,Sp020,0.089,-1776.836178,-1751.80239,-25.03378799999995862891,0.160491,0.160491,0.16049099999999994,0.160491,0.11921662,0.043399,9.0,0.17923099,1e-08
33,2,Sp007,Sp015,0.092,-1776.836285,-1751.80239,-25.03389500000002954039,0.00195738,0.160491,0.0019573799999998975,0.00195738,0.27775024000000004,0.160491,9.0,0.020697369999999996,1e-08
33,3,Sp007,N4,0.094,-1761.837665,-1751.80239,-10.03527499999995598046,0.0051809,0.160491,0.09164940999999993,0.160491,0.18805821,0.160491,6.0,0.00345829,1e-08
33,4,Sp007,N5,0.093,-1769.425609,-1751.80239,-17.62321899999983543239,0.00374005,0.160491,0.27970761999999993,0.00374005,0.0,0.0,8.0,0.01726481,1e-08
33,5,Sp007,N6,0.092,-1751.813567,-1751.80239,-0.01117699999986143666,0.00345792,0.160491,0.06682362999999994,0.160491,0.21288399,0.160491,5.0,3.7e-07,1e-08
33,6,Sp007,N7,0.092,-1761.837714,-1751.80239,-10.03532399999994595419,0.012024,0.160491,0.27970685999999995,0.012024,7.6e-07,7.5e-07,7.0,0.00345844,1e-08
33,7,Sp007,N8,0.089,-1789.231664,-1751.80239,-37.42927399999985027534,7e-08,0.160491,0.27970738999999994,0.00314281,2.3000000000000002e-07,1.1e-07,9.0,0.01726496,1e-08
33,8,Sp007,Sp009,0.092,-1789.231658,-1751.80239,-37.42926799999986542389,0.00374005,0.160491,0.0037400499999999393,0.00374005,0.27596757,0.160491,9.0,0.021004859999999997,1e-08
33,9,Sp007,N10,no ll opt_no time,-1751.802331,-1751.80239,0.00005899999996472616,2e-07,0.160491,0.046528799999999926,0.160491,0.23317882,0.160491,4.0,1.7000000000000001e-07,1e-08
33,10,Sp007,N11,0.092,-1751.813626,-1751.80239,-0.01123600000005353650,0.00844103,0.160491,0.27970761999999993,0.00844103,0.0,0.0,6.0,0.00334216,1e-08
33,11,Sp007,Sp018,0.093,-1767.146035,-1751.80239,-15.34364499999992403900,0.00761997,0.160491,0.007619969999999976,0.00761997,0.27208764999999996,0.160491,8.0,0.01107841,1e-08
33,12,Sp007,N13,0.091,-1767.146033,-1751.80239,-15.34364299999992908852,1e-08,0.160491,0.27970761999999993,7.5e-07,0.0,0.0,8.0,0.015482440000000002,1e-08
33,13,Sp007,N14,0.091,-1814.231808,-1751.80239,-62.42941799999994145765,1e-08,0.160491,0.27970761999999993,0.00314281,0.0,0.0,10.0,0.017265049999999997,1e-08
33,14,Sp007,N15,0.092,-1814.231808,-1751.80239,-62.42941799999994145765,1e-08,0.160491,0.27970761999999993,1.1e-07,0.0,0.0,10.0,0.017265029999999997,1e-08
33,15,Sp007,N16,no ll opt_no time,-1751.802317,-1751.80239,0.00007300000015675323,8e-08,0.160491,0.0014844999999999442,0.160491,0.27822312,0.160491,3.0,9.000000000000001e-08,1e-08
33,16,Sp007,N17,no ll opt_no time,-1751.802426,-1751.80239,-0.00003599999990910874,1e-08,0.160491,0.27970761999999993,0.043399,0.0,0.0,5.0,7.099999999999999e-07,1e-08
33,17,Sp007,N18,0.092,-1758.821099,-1751.80239,-7.01870899999994435348,1e-08,0.160491,0.27970761999999993,1e-08,0.0,0.0,7.0,0.00839623,1e-08
33,18,Sp007,Sp013,0.092,-1758.821099,-1751.80239,-7.01870899999994435348,0.00844103,0.160491,0.008441029999999905,0.00844103,0.27126659000000003,0.160491,7.0,0.01178319,1e-08
33,19,Sp007,Sp017,0.094,-1774.545087,-1751.80239,-22.74269699999990734796,7.5e-07,0.160491,7.499999999938112e-07,7.5e-07,0.27970686999999994,0.160491,9.0,0.01548319,1e-08
33,20,Sp007,Sp014,0.092,-1774.512888,-1751.80239,-22.71049799999991591903,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970760999999994,0.160491,9.0,0.015482450000000002,1e-08
33,21,Sp007,Sp011,0.090,-1814.231835,-1751.80239,-62.42944499999998697604,0.00314281,0.160491,0.0031428099999999404,0.00314281,0.27656481,0.160491,11.0,0.020407859999999996,1e-08
33,22,Sp007,Sp004,0.093,-1814.231845,-1751.80239,-62.42945499999996172846,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761,0.160491,11.0,0.01726506,1e-08
33,23,Sp007,N24,0.089,-1814.231839,-1751.80239,-62.42944899999997687701,1e-08,0.160491,0.27970761999999993,1.1e-07,0.0,0.0,11.0,0.01726513,1e-08
33,24,Sp007,Sp005,0.091,-1814.231839,-1751.80239,-62.42944899999997687701,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761,0.160491,11.0,0.01726504,1e-08
33,25,Sp007,Sp008,no ll opt_no time,-1751.802317,-1751.80239,0.00007300000015675323,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761,0.160491,4.0,1.0000000000000001e-07,1e-08
33,26,Sp007,Sp006,0.090,-1751.81348,-1751.80239,-0.01108999999996740371,0.00148441,0.160491,0.001484409999999936,0.00148441,0.27822321,0.160491,3.0,0.00148434,1e-08
33,27,Sp007,N28,no ll opt_no time,-1751.802683,-1751.80239,-0.00029299999982868030,0.00164338,0.160491,0.27970761999999993,0.043399,0.0,0.0,6.0,1.45e-06,1e-08
33,28,Sp007,Sp002,no ll opt_no time,-1751.802535,-1751.80239,-0.00014499999997497071,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761,0.160491,6.0,7.199999999999999e-07,1e-08
33,29,Sp007,Sp019,0.093,-1784.733868,-1751.80239,-32.93147799999997005216,1e-08,0.160491,9.999999883714139e-09,1e-08,0.27970761000000005,0.160491,8.0,0.008396240000000001,1e-08
33,30,Sp007,Sp016,0.094,-1784.733868,-1751.80239,-32.93147799999997005216,1e-08,0.160491,9.999999883714139e-09,1e-08,0.27970761000000005,0.160491,8.0,0.008396240000000001,1e-08
33,31,Sp007,Sp010,0.093,-1814.231868,-1751.80239,-62.42947800000001734588,1.1e-07,0.160491,1.0999999994210086e-07,1.1e-07,0.27970751,0.160491,12.0,0.017265239999999998,1e-08
33,32,Sp007,Sp003,0.091,-1814.231868,-1751.80239,-62.42947800000001734588,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761,0.160491,12.0,0.01726514,1e-08
33,33,Sp007,N36,no ll opt_no time,-1751.802917,-1751.80239,-0.00052699999992000812,1e-08,0.160491,0.27970761999999993,0.043399,0.0,0.0,7.0,1.8700000000000003e-06,1e-08
33,34,Sp007,Sp000,0.090,-1751.814288,-1751.80239,-0.01189799999997376290,0.00164338,0.160491,0.0016433799999999166,0.00164338,0.27806424,0.160491,7.0,0.00164483,1e-08
33,35,Sp007,Sp012,0.093,-1751.814623,-1751.80239,-0.01223299999992377707,0.043399,0.160491,0.04339899999999994,0.043399,0.23630862,0.160491,8.0,0.043400869999999994,1e-08
33,36,Sp007,Sp001,no ll opt_no time,-1751.803002,-1751.80239,-0.00061200000004646427,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761,0.160491,8.0,1.8800000000000002e-06,1e-08
34,0,Sp006,N1,0.092,-1767.512151,-1751.80239,-15.70976099999984398892,0.0101008,0.160491,0.11577491999999995,0.160491,0.16244838,0.160491,7.0,0.010123509999999999,0.00148433
34,1,Sp006,Sp020,0.094,-1774.921675,-1751.80239,-23.11928499999999075953,0.160491,0.160491,0.16049099999999994,0.160491,0.11773230000000001,0.043399,9.0,0.18071531,0.00148433
34,2,Sp006,Sp015,0.095,-1774.921552,-1751.80239,-23.11916199999996024417,0.00195738,0.160491,0.0019573799999998975,0.00195738,0.27626592000000005,0.160491,9.0,0.022181689999999997,0.00148433
34,3,Sp006,N4,0.092,-1761.83759,-1751.80239,-10.03520000000003165042,0.0051809,0.160491,0.09016508999999995,0.160491,0.18805821,0.160491,6.0,0.004942610000000001,0.00148433
34,4,Sp006,N5,0.091,-1767.512176,-1751.80239,-15.70978599999989455682,0.00374005,0.160491,0.27822329999999995,0.00374005,0.0,0.0,8.0,0.018749129999999996,0.00148433
34,5,Sp006,N6,0.089,-1751.813565,-1751.80239,-0.01117499999986648618,0.00345792,0.160491,0.06533930999999996,0.160491,0.21288399,0.160491,5.0,0.0014846899999999999,0.00148433
34,6,Sp006,N7,0.093,-1761.837532,-1751.80239,-10.03514199999995071266,0.012024,0.160491,0.27822253999999996,0.012024,7.6e-07,7.5e-07,7.0,0.004942760000000001,0.00148433
34,7,Sp006,N8,0.096,-1787.316643,-1751.80239,-35.51425300000005336187,7e-08,0.160491,0.27822306999999996,0.00314281,2.3000000000000002e-07,1.1e-07,9.0,0.018749279999999997,0.00148433
34,8,Sp006,Sp009,0.091,-1787.316674,-1751.80239,-35.51428399999986140756,0.00374005,0.160491,0.0037400499999999393,0.00374005,0.27448325,0.160491,9.0,0.022489179999999998,0.00148433
34,9,Sp006,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,2e-07,0.160491,0.04504447999999994,0.160491,0.23317882,0.160491,4.0,0.00148449,0.00148433
34,10,Sp006,N11,0.094,-1751.813624,-1751.80239,-0.01123399999983121234,0.00844103,0.160491,0.27822329999999995,0.00844103,0.0,0.0,6.0,0.004826480000000001,0.00148433
34,11,Sp006,Sp018,0.096,-1765.018348,-1751.80239,-13.21595800000000053842,0.00761997,0.160491,0.007619969999999976,0.00761997,0.27060333,0.160491,8.0,0.01256273,0.00148433
34,12,Sp006,N13,0.092,-1765.018272,-1751.80239,-13.21588199999996504630,1e-08,0.160491,0.27822329999999995,7.5e-07,0.0,0.0,8.0,0.016966759999999997,0.00148433
34,13,Sp006,N14,0.094,-1810.76061,-1751.80239,-58.95821999999998297426,1e-08,0.160491,0.27822329999999995,0.00314281,0.0,0.0,10.0,0.018749369999999998,0.00148433
34,14,Sp006,N15,0.090,-1810.76061,-1751.80239,-58.95821999999998297426,1e-08,0.160491,0.27822329999999995,1.1e-07,0.0,0.0,10.0,0.018749349999999998,0.00148433
34,15,Sp006,N16,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,8e-08,0.160491,1.799999999607671e-07,0.160491,0.27822312,0.160491,3.0,0.00148441,0.00148433
34,16,Sp006,N17,no ll opt_no time,-1751.802479,-1751.80239,-0.00008899999988898344,1e-08,0.160491,0.27822329999999995,0.043399,0.0,0.0,5.0,0.00148503,0.00148433
34,17,Sp006,N18,0.096,-1758.821065,-1751.80239,-7.01867500000003019522,1e-08,0.160491,0.27822329999999995,1e-08,0.0,0.0,7.0,0.00988055,0.00148433
34,18,Sp006,Sp013,0.088,-1758.821063,-1751.80239,-7.01867300000003524474,0.00844103,0.160491,0.008441029999999905,0.00844103,0.26978227000000005,0.160491,7.0,0.013267509999999998,0.00148433
34,19,Sp006,Sp017,0.096,-1772.290132,-1751.80239,-20.48774200000002565503,7.5e-07,0.160491,7.499999999938112e-07,7.5e-07,0.27822254999999996,0.160491,9.0,0.016967509999999998,0.00148433
34,20,Sp006,Sp014,0.093,-1772.290281,-1751.80239,-20.48789099999999052670,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27822328999999996,0.160491,9.0,0.01696677,0.00148433
34,21,Sp006,Sp011,0.090,-1810.760638,-1751.80239,-58.95824799999991228106,0.00314281,0.160491,0.0031428099999999404,0.00314281,0.27508049,0.160491,11.0,0.021892179999999997,0.00148433
34,22,Sp006,Sp004,0.091,-1810.760647,-1751.80239,-58.95825700000000324508,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27822329,0.160491,11.0,0.018749379999999996,0.00148433
34,23,Sp006,N24,0.093,-1810.76064,-1751.80239,-58.95824999999990723154,1e-08,0.160491,0.27822329999999995,1.1e-07,0.0,0.0,11.0,0.018749449999999997,0.00148433
34,24,Sp006,Sp005,0.093,-1810.76064,-1751.80239,-58.95824999999990723154,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27822329,0.160491,11.0,0.018749359999999996,0.00148433
34,25,Sp006,Sp008,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27822329,0.160491,4.0,0.0014844200000000002,0.00148433
34,26,Sp006,Sp007,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,9e-08,0.160491,8.999999995262797e-08,9e-08,0.27822321,0.160491,3.0,0.0014843400000000002,0.00148433
34,27,Sp006,N28,no ll opt_no time,-1751.802737,-1751.80239,-0.00034699999991971708,0.00164338,0.160491,0.27822329999999995,0.043399,0.0,0.0,6.0,0.00148577,0.00148433
34,28,Sp006,Sp002,no ll opt_no time,-1751.802588,-1751.80239,-0.00019799999995484541,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27822329,0.160491,6.0,0.00148504,0.00148433
34,29,Sp006,Sp019,0.092,-1782.017593,-1751.80239,-30.21520299999997405394,1e-08,0.160491,9.999999883714139e-09,1e-08,0.27822329000000007,0.160491,8.0,0.009880559999999998,0.00148433
34,30,Sp006,Sp016,0.092,-1782.017593,-1751.80239,-30.21520299999997405394,1e-08,0.160491,9.999999883714139e-09,1e-08,0.27822329000000007,0.160491,8.0,0.009880559999999998,0.00148433
34,31,Sp006,Sp010,0.095,-1810.760669,-1751.80239,-58.95827899999994770042,1.1e-07,0.160491,1.0999999994210086e-07,1.1e-07,0.27822319,0.160491,12.0,0.01874956,0.00148433
34,32,Sp006,Sp003,0.094,-1810.76067,-1751.80239,-58.95827999999983148882,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27822329,0.160491,12.0,0.018749459999999996,0.00148433
34,33,Sp006,N36,no ll opt_no time,-1751.80297,-1751.80239,-0.00057999999989988282,1e-08,0.160491,0.27822329999999995,0.043399,0.0,0.0,7.0,0.00148619,0.00148433
