,prune_name,rgft_name,newick
"35,20",N36,Sp014,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp014:5e-09)N28:5e-09)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,21",N36,Sp011,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp004:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp011:0.0015714)N28:0.0015714)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,22",N36,Sp004,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp004:5e-09)N28:5e-09)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,23",N36,N24,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,(Sp005:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,(Sp010:1.1e-07,Sp003:1e-08)N24:5e-08)N28:5e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,24",N36,Sp005,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp005:5e-09)N28:5e-09)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,25",N36,N26,"((((((Sp008:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,(Sp007:1e-08,Sp006:0.00148433)N26:4e-08)N28:4e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,26",N36,Sp008,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp008:5e-09)N28:5e-09)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,27",N36,Sp002,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp000:0.00164412,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp002:5e-09)N28:5e-09)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,28",N36,Sp000,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00082206)N28:0.00082206)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,29",N36,Sp019,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp016:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp019:5e-09)N28:5e-09)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,30",N36,Sp016,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp016:5e-09)N28:5e-09)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,31",N36,Sp010,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp003:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp010:5.5e-08)N28:5.5e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,32",N36,Sp003,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp003:5e-09)N28:5e-09)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,33",N36,Sp007,"(((((((Sp006:0.00148433,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp007:5e-09)N28:5e-09)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"35,34",N36,Sp006,"(((((((Sp007:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp006:0.000742165)N28:0.000742165)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,Sp000:0.00164412)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,0",Sp000,subtree1,Sp000:0.00164338;
"36,1",Sp000,subtree2,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,0",Sp000,N1,"(Sp020:0.160491,Sp015:0.00195738,(Sp000:0.00164338,((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.00505041)N28:0.00505041);"
"36,1",Sp000,Sp020,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp015:0.00195738,(Sp000:0.00164338,Sp020:0.0802453)N28:0.0802453);"
"36,2",Sp000,Sp015,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,(Sp000:0.00164338,Sp015:0.00097869)N28:0.00097869);"
"36,3",Sp000,N4,"(((((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562,(Sp000:0.00164338,(((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.00259045)N28:0.00259045)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,4",Sp000,N5,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(Sp000:0.00164338,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00431281)N28:0.00431281)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,5",Sp000,N6,"((((Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07,(Sp000:0.00164338,((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00172896)N28:0.00172896)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,6",Sp000,N7,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp000:0.00164338,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:7.5e-08)N28:7.5e-08)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,7",Sp000,N8,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(Sp009:0.00374005,(Sp000:0.00164338,((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:7.5e-08)N28:7.5e-08)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,8",Sp000,Sp009,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,(Sp000:0.00164338,Sp009:0.00187002)N28:0.00187002)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,9",Sp000,N10,"((((((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179,(Sp000:0.00164338,(((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:1e-07)N28:1e-07)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,10",Sp000,N11,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,(Sp000:0.00164338,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00167089)N28:0.00167089)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,11",Sp000,Sp018,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,((Sp017:7.5e-07,Sp014:1e-08)N13:0.012024,(Sp000:0.00164338,Sp018:0.00380999)N28:0.00380999)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,12",Sp000,N13,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp000:0.00164338,(Sp017:7.5e-07,Sp014:1e-08)N13:0.006012)N28:0.006012)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,13",Sp000,N14,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,((((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08,(Sp000:0.00164338,(Sp011:0.00314281,Sp004:1e-08)N14:4.5e-08)N28:4.5e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,14",Sp000,N15,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,(Sp000:0.00164338,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:3.5e-08)N28:3.5e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,15",Sp000,N16,"((((((Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07,(Sp000:0.00164338,((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:4e-08)N28:4e-08)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,16",Sp000,N17,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp000:0.00164338,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:2.7e-07)N28:2.7e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"36,17",Sp000,N18,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp012:0.043399,Sp001:1e-08)N36:1.16e-06)N17:5.4e-07)N10:2e-07,(Sp013:0.00844103,(Sp000:0.00164338,(Sp019:1e-08,Sp016:1e-08)N18:0.00252703)N28:0.00252703)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp017:7.5e-07,Sp014:1e-08)N13:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
