,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_prune,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining
23,9,N24,N10,0.098,-1807.770954,-1751.80239,-55.96856400000001485751,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,10,N24,N11,0.096,-1807.771371,-1751.80239,-55.96898099999998521525,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,11,N24,Sp018,0.097,-1800.779423,-1751.80239,-48.97703299999989212665,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,12,N24,N13,0.090,-1800.781657,-1751.80239,-48.97926699999993616075,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,13,N24,N14,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,14,N24,Sp005,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,15,N24,N16,0.091,-1810.207538,-1751.80239,-58.40514800000005379843,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,16,N24,N17,0.089,-1810.207397,-1751.80239,-58.40500699999984135502,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,17,N24,N18,0.097,-1813.296309,-1751.80239,-61.49391900000000532600,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,18,N24,Sp013,0.092,-1814.838591,-1751.80239,-63.03620099999989179196,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,19,N24,Sp017,0.095,-1803.145166,-1751.80239,-51.34277599999995800317,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,20,N24,Sp014,0.095,-1803.14528,-1751.80239,-51.34288999999989755452,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,21,N24,Sp011,0.090,-1751.813489,-1751.80239,-0.01109899999983099406,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,22,N24,Sp004,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,23,N24,N26,0.095,-1810.207542,-1751.80239,-58.40515200000004369940,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,24,N24,Sp008,0.095,-1810.207542,-1751.80239,-58.40515200000004369940,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,25,N24,N28,0.095,-1810.207724,-1751.80239,-58.40533400000003894093,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,26,N24,Sp002,0.093,-1810.207838,-1751.80239,-58.40544799999997849227,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,27,N24,Sp019,0.091,-1824.702339,-1751.80239,-72.89994899999987865158,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,28,N24,Sp016,0.091,-1824.702339,-1751.80239,-72.89994899999987865158,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,29,N24,Sp007,0.091,-1810.207545,-1751.80239,-58.40515499999992243829,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,30,N24,Sp006,0.091,-1810.207536,-1751.80239,-58.40514599999983147427,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,31,N24,N36,0.091,-1810.208052,-1751.80239,-58.40566199999989294156,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,32,N24,Sp000,0.094,-1810.208155,-1751.80239,-58.40576499999997395207,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,33,N24,Sp012,0.093,-1810.208281,-1751.80239,-58.40589099999988320633,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
23,34,N24,Sp001,0.091,-1810.208493,-1751.80239,-58.40610300000003007881,1e-08,0.160491,0.27970763,1.1e-07,0.0,0.0
24,0,Sp005,N1,0.092,-1764.133426,-1751.80239,-12.33103600000004007597,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,1,Sp005,Sp020,0.090,-1770.811024,-1751.80239,-19.00863400000002911838,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,2,Sp005,Sp015,0.092,-1770.811041,-1751.80239,-19.00865099999987251067,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,3,Sp005,N4,0.093,-1764.133417,-1751.80239,-12.33102699999994911195,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,4,Sp005,N5,0.092,-1751.814792,-1751.80239,-0.01240199999983815360,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,5,Sp005,N6,0.091,-1801.928985,-1751.80239,-50.12659499999995205144,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,6,Sp005,N7,0.096,-1801.923501,-1751.80239,-50.12111099999992802623,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,7,Sp005,N8,no ll opt_no time,-1751.80239,-1751.80239,0.00000000000000000000,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,8,Sp005,Sp009,0.100,-1751.81375,-1751.80239,-0.01135999999996784027,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,9,Sp005,N10,0.090,-1807.681668,-1751.80239,-55.87927799999988565105,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,10,Sp005,N11,0.097,-1807.680932,-1751.80239,-55.87854199999992488301,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,11,Sp005,Sp018,0.096,-1800.712633,-1751.80239,-48.91024300000003677269,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,12,Sp005,N13,0.092,-1800.71266,-1751.80239,-48.91026999999985491741,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,13,Sp005,N14,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,14,Sp005,N24,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,15,Sp005,N16,0.090,-1810.098388,-1751.80239,-58.29599800000005416223,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,16,Sp005,N17,0.090,-1810.098247,-1751.80239,-58.29585699999984171882,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,17,Sp005,N18,0.092,-1809.832455,-1751.80239,-58.03006499999992229277,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,18,Sp005,Sp013,0.097,-1811.931432,-1751.80239,-60.12904200000002674642,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,19,Sp005,Sp017,0.094,-1803.078649,-1751.80239,-51.27625899999998182466,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,20,Sp005,Sp014,0.097,-1803.078757,-1751.80239,-51.27636699999993652455,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,21,Sp005,Sp011,0.089,-1751.813473,-1751.80239,-0.01108299999987139017,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,22,Sp005,Sp004,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,23,Sp005,Sp010,no ll opt_no time,-1751.802374,-1751.80239,0.00001599999995960388,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,24,Sp005,Sp003,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,25,Sp005,N26,0.092,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,26,Sp005,Sp008,0.094,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,27,Sp005,N28,0.092,-1810.098574,-1751.80239,-58.29618400000003930472,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,28,Sp005,Sp002,0.093,-1810.098688,-1751.80239,-58.29629799999997885607,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,29,Sp005,Sp019,0.089,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,30,Sp005,Sp016,0.091,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,31,Sp005,Sp007,0.092,-1810.098395,-1751.80239,-58.29600499999992280209,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,32,Sp005,Sp006,0.095,-1810.098386,-1751.80239,-58.29599599999983183807,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,33,Sp005,N36,0.090,-1810.098901,-1751.80239,-58.29651100000000951695,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,34,Sp005,Sp000,0.089,-1810.099005,-1751.80239,-58.29661499999997431587,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,35,Sp005,Sp012,0.094,-1810.09913,-1751.80239,-58.29673999999999978172,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
24,36,Sp005,Sp001,0.097,-1810.099343,-1751.80239,-58.29695300000003044261,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
25,0,N26,N1,0.093,-1769.426047,-1751.80239,-17.62365699999986645707,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,1,N26,Sp020,0.094,-1776.836176,-1751.80239,-25.03378599999996367842,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,2,N26,Sp015,0.092,-1776.836283,-1751.80239,-25.03389300000003458990,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,3,N26,N4,0.091,-1761.837665,-1751.80239,-10.03527499999995598046,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,4,N26,N5,0.095,-1769.425607,-1751.80239,-17.62321699999984048191,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,5,N26,N6,0.092,-1751.813567,-1751.80239,-0.01117699999986143666,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,6,N26,N7,0.095,-1761.837714,-1751.80239,-10.03532399999994595419,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,7,N26,N8,0.093,-1789.231678,-1751.80239,-37.42928800000004230242,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,8,N26,Sp009,0.091,-1789.231656,-1751.80239,-37.42926599999987047340,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,9,N26,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,10,N26,N11,0.091,-1751.813626,-1751.80239,-0.01123600000005353650,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,11,N26,Sp018,0.093,-1767.146036,-1751.80239,-15.34364600000003520108,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,12,N26,N13,0.088,-1767.146034,-1751.80239,-15.34364400000004025060,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,13,N26,N14,0.089,-1814.231801,-1751.80239,-62.42941099999984544411,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,14,N26,N15,0.092,-1814.231801,-1751.80239,-62.42941099999984544411,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,15,N26,N17,no ll opt_no time,-1751.80248,-1751.80239,-0.00009000000000014552,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,16,N26,Sp008,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,17,N26,N18,0.094,-1758.821099,-1751.80239,-7.01870899999994435348,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,18,N26,Sp013,0.090,-1758.821099,-1751.80239,-7.01870899999994435348,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,19,N26,Sp017,0.096,-1774.545184,-1751.80239,-22.74279400000000350701,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,20,N26,Sp014,0.091,-1774.51307,-1751.80239,-22.71067999999991116056,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,21,N26,Sp011,0.096,-1814.231827,-1751.80239,-62.42943700000000717409,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,22,N26,Sp004,0.092,-1814.231837,-1751.80239,-62.42944699999998192652,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,23,N26,N24,0.090,-1814.231831,-1751.80239,-62.42944099999999707507,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,24,N26,Sp005,0.095,-1814.231831,-1751.80239,-62.42944099999999707507,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,25,N26,N28,no ll opt_no time,-1751.802737,-1751.80239,-0.00034699999991971708,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,26,N26,Sp002,no ll opt_no time,-1751.802589,-1751.80239,-0.00019899999983863381,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,27,N26,Sp019,0.089,-1784.733864,-1751.80239,-32.93147399999998015119,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,28,N26,Sp016,0.091,-1784.733864,-1751.80239,-32.93147399999998015119,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,29,N26,Sp010,0.090,-1814.23186,-1751.80239,-62.42947000000003754394,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,30,N26,Sp003,0.093,-1814.23186,-1751.80239,-62.42947000000003754394,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,31,N26,N36,no ll opt_no time,-1751.802971,-1751.80239,-0.00058100000001104490,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,32,N26,Sp000,0.093,-1751.814288,-1751.80239,-0.01189799999997376290,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,33,N26,Sp012,0.091,-1751.814623,-1751.80239,-0.01223299999992377707,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
25,34,N26,Sp001,no ll opt_no time,-1751.803056,-1751.80239,-0.00066599999991012737,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822321,0.160491
26,0,Sp008,N1,0.092,-1769.42605,-1751.80239,-17.62365999999997256964,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,1,Sp008,Sp020,0.092,-1776.836178,-1751.80239,-25.03378799999995862891,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,2,Sp008,Sp015,0.088,-1776.836285,-1751.80239,-25.03389500000002954039,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,3,Sp008,N4,0.094,-1761.837665,-1751.80239,-10.03527499999995598046,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,4,Sp008,N5,0.091,-1769.425609,-1751.80239,-17.62321899999983543239,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,5,Sp008,N6,0.093,-1751.813567,-1751.80239,-0.01117699999986143666,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,6,Sp008,N7,0.093,-1761.837714,-1751.80239,-10.03532399999994595419,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,7,Sp008,N8,0.093,-1789.231664,-1751.80239,-37.42927399999985027534,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,8,Sp008,Sp009,0.092,-1789.231658,-1751.80239,-37.42926799999986542389,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,9,Sp008,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,10,Sp008,N11,0.090,-1751.813626,-1751.80239,-0.01123600000005353650,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,11,Sp008,Sp018,0.091,-1767.146035,-1751.80239,-15.34364499999992403900,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,12,Sp008,N13,0.093,-1767.146033,-1751.80239,-15.34364299999992908852,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,13,Sp008,N14,0.094,-1814.231808,-1751.80239,-62.42941799999994145765,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,14,Sp008,N15,0.091,-1814.231808,-1751.80239,-62.42941799999994145765,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,15,Sp008,N17,no ll opt_no time,-1751.80248,-1751.80239,-0.00009000000000014552,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,16,Sp008,N26,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,17,Sp008,N18,0.096,-1758.821099,-1751.80239,-7.01870899999994435348,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,18,Sp008,Sp013,0.088,-1758.821099,-1751.80239,-7.01870899999994435348,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,19,Sp008,Sp017,0.094,-1774.545087,-1751.80239,-22.74269699999990734796,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,20,Sp008,Sp014,0.095,-1774.512888,-1751.80239,-22.71049799999991591903,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,21,Sp008,Sp011,0.092,-1814.231835,-1751.80239,-62.42944499999998697604,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,22,Sp008,Sp004,0.090,-1814.231845,-1751.80239,-62.42945499999996172846,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,23,Sp008,N24,0.094,-1814.231839,-1751.80239,-62.42944899999997687701,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,24,Sp008,Sp005,0.090,-1814.231839,-1751.80239,-62.42944899999997687701,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,25,Sp008,N28,no ll opt_no time,-1751.802737,-1751.80239,-0.00034699999991971708,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,26,Sp008,Sp002,no ll opt_no time,-1751.802589,-1751.80239,-0.00019899999983863381,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,27,Sp008,Sp007,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,28,Sp008,Sp006,0.093,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,29,Sp008,Sp019,0.091,-1784.733868,-1751.80239,-32.93147799999997005216,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,30,Sp008,Sp016,0.092,-1784.733868,-1751.80239,-32.93147799999997005216,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,31,Sp008,Sp010,0.090,-1814.231868,-1751.80239,-62.42947800000001734588,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,32,Sp008,Sp003,0.092,-1814.231868,-1751.80239,-62.42947800000001734588,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,33,Sp008,N36,no ll opt_no time,-1751.802971,-1751.80239,-0.00058100000001104490,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,34,Sp008,Sp000,0.090,-1751.814288,-1751.80239,-0.01189799999997376290,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,35,Sp008,Sp012,0.092,-1751.814623,-1751.80239,-0.01223299999992377707,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
26,36,Sp008,Sp001,no ll opt_no time,-1751.803056,-1751.80239,-0.00066599999991012737,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970762,0.160491
27,0,N28,N1,0.095,-1767.360763,-1751.80239,-15.55837299999984679744,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,1,N28,Sp020,0.095,-1774.76885,-1751.80239,-22.96645999999986997864,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,2,N28,Sp015,0.093,-1774.768818,-1751.80239,-22.96642799999995077087,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,3,N28,N4,0.093,-1761.838189,-1751.80239,-10.03579899999999724969,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,4,N28,N5,0.094,-1767.360333,-1751.80239,-15.55794300000002294837,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,5,N28,N6,0.090,-1751.814169,-1751.80239,-0.01177899999993314850,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,6,N28,N7,0.092,-1761.838264,-1751.80239,-10.03587399999992157973,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,7,N28,N8,0.095,-1787.162393,-1751.80239,-35.36000300000000606815,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,8,N28,Sp009,0.093,-1787.162432,-1751.80239,-35.36004200000002128945,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,9,N28,N10,no ll opt_no time,-1751.80261,-1751.80239,-0.00021999999989930075,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,10,N28,N11,0.093,-1751.813785,-1751.80239,-0.01139499999999316060,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,11,N28,Sp018,0.091,-1767.145792,-1751.80239,-15.34340199999996912084,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,12,N28,N13,0.104,-1767.146663,-1751.80239,-15.34427299999993010715,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,13,N28,N14,0.089,-1803.24781,-1751.80239,-51.44542000000001280569,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,14,N28,N15,0.092,-1803.247794,-1751.80239,-51.44540400000005320180,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,15,N28,N16,no ll opt_no time,-1751.802586,-1751.80239,-0.00019599999995989492,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,16,N28,Sp002,no ll opt_no time,-1751.802478,-1751.80239,-0.00008800000000519503,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,17,N28,N18,0.095,-1758.820884,-1751.80239,-7.01849399999991874211,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,18,N28,Sp013,0.094,-1758.820884,-1751.80239,-7.01849399999991874211,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,19,N28,Sp017,0.094,-1771.516897,-1751.80239,-19.71450699999991229561,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,20,N28,Sp014,0.091,-1771.515296,-1751.80239,-19.71290599999997539271,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,21,N28,Sp011,0.094,-1803.669096,-1751.80239,-51.86670600000002195884,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,22,N28,Sp004,0.094,-1803.247747,-1751.80239,-51.44535699999983080488,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,23,N28,N24,0.095,-1803.247724,-1751.80239,-51.44533400000000256114,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,24,N28,Sp005,0.095,-1803.247724,-1751.80239,-51.44533400000000256114,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,25,N28,N26,no ll opt_no time,-1751.802581,-1751.80239,-0.00019099999985883187,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,26,N28,Sp008,no ll opt_no time,-1751.802583,-1751.80239,-0.00019299999985378236,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,27,N28,Sp019,0.093,-1776.370351,-1751.80239,-24.56796099999996840779,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,28,N28,Sp016,0.093,-1776.370351,-1751.80239,-24.56796099999996840779,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,29,N28,Sp010,0.092,-1803.247414,-1751.80239,-51.44502399999987574120,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,30,N28,Sp003,0.092,-1803.247654,-1751.80239,-51.44526399999995192047,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,31,N28,Sp007,no ll opt_no time,-1751.802578,-1751.80239,-0.00018799999998009298,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
27,32,N28,Sp006,0.090,-1751.81375,-1751.80239,-0.01135999999996784027,0.00164338,0.160491,0.27970763,0.043399,0.0,0.0
28,0,Sp002,N1,0.092,-1769.22331,-1751.80239,-17.42092000000002371962,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,1,Sp002,Sp020,0.091,-1776.632936,-1751.80239,-24.83054599999991296500,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,2,Sp002,Sp015,0.095,-1776.633096,-1751.80239,-24.83070599999996375118,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,3,Sp002,N4,0.097,-1761.838132,-1751.80239,-10.03574200000002747402,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,4,Sp002,N5,0.092,-1769.222866,-1751.80239,-17.42047600000000784348,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,5,Sp002,N6,0.090,-1751.814034,-1751.80239,-0.01164399999993293022,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,6,Sp002,N7,0.095,-1761.838063,-1751.80239,-10.03567299999986062176,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,7,Sp002,N8,0.092,-1789.027955,-1751.80239,-37.22556499999996049155,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,8,Sp002,Sp009,0.096,-1789.027976,-1751.80239,-37.22558600000002115848,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,9,Sp002,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,10,Sp002,N11,0.092,-1751.814042,-1751.80239,-0.01165199999991273216,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,11,Sp002,Sp018,0.091,-1767.146233,-1751.80239,-15.34384299999987888441,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
28,12,Sp002,N13,0.088,-1767.14636,-1751.80239,-15.34396999999989930075,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
